,Index,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
63,1684477,AB43GW59O3D4G,B00H7LINKE,Dortodor,"[0, 0]","Excellent acting, but a biter family type of film where the people fought each other until they were alone.",4.0,Four Stars,1403827200,"06 27, 2014"
64,1684511,AVORPSKHYS7XY,B00H7LINKE,Gloria,"[0, 0]","Well acted.  Very strong cast.  Viewer must be in the mood for all the selfishness, turmoil and tension that this movie brings to your home screen.",4.0,Dysfunctional Family Strife...in Spades!,1397865600,"04 19, 2014"
65,1684674,A35GL5HSIW28W8,B00H7LINKE,"Roxie,Sebring,FL","[0, 0]",I was really disappointed with this movie. I have all Julia Roberts movies and this one is the worst.Almost in the stupid and dumb category. Save your money. I wish I had.,4.0,disappointing.,1402531200,"06 12, 2014"
66,1684764,A1MMGWKPOL43ZS,B00H83EUL2,AJJ,"[0, 0]",Good but not great - leaves you a little floating in space,4.0,Four Stars,1405728000,"07 19, 2014"
67,1684944,A30U7BDGGFHABE,B00H83EUL2,Charleen Stockwell,"[0, 1]","OK, very far fetched that anyone could survive such a disaster. Once you abandon attachment to reality, it is a real roller coaster.",4.0,Very good movie,1395532800,"03 23, 2014"
68,1684996,A1I5ONEAW8X98Y,B00H83EUL2,Craig Shimizu,"[0, 0]","With all the hype, this movie almost had no chance of being satisfactory.  But considering that, it was very entertaining.  I can only imagine how much better it was on the big screen.  Sandra Bullock was very good.  Hard to act in a full space suit and helmet but she did well expressing human emotions amid catastrophe after catastrophe.",4.0,Needed the 3D and big screen.,1394064000,"03 6, 2014"
69,1685157,A1RUTYY3RJ454B,B00H83EUL2,El Capatain,"[0, 1]",I think it was good to see something close to home for a change just too bad that everyone else had to die.,4.0,I did like it,1394755200,"03 14, 2014"
70,1685244,A2HV019P1TDKJ0,B00H83EUL2,Goldie D.,"[0, 0]",Great special effect but made me paranoid.,4.0,Four Stars,1404691200,"07 7, 2014"
71,1685445,A214W7FW4GT2K2,B00H83EUL2,Joseph J Bode Jr,"[0, 0]",If this really happened in space as the story goes. We are in a hell of a mess in the future. Do not invest in satalite Communications.,4.0,Just a bit surreal.,1398816000,"04 30, 2014"
72,1686076,A3KXMZ1BOAJSRE,B00H83EUL2,Susan Bennett,"[0, 0]",The whole plot was one big dumb move after another. I hated it. Sorry I ever added on to my collection,4.0,This was one of the dumbest movie I ever watched.,1402876800,"06 16, 2014"
73,1686300,AVRONIYLZDKYN,B00H91LVOM,T. Roberts,"[0, 0]","Odd at first, but it's more like a Sin City meets Kick Ass with some twists thrown in. Good to watch ...",4.0,Good twist on an action movie,1403568000,"06 24, 2014"
74,1686897,A3JNY2MSXKTXZW,B00H9KKGTO,Jerry D. Mills,"[0, 2]",I had no idea the stock market work in such an evil way.  Bad people coning people out of lots of money.  No wonder we'rein such a financial mess.,4.0,leo,1397520000,"04 15, 2014"
75,1687173,A5EOT4DP4Q2MF,B00H9KKGTO,"Richie ""Richie""","[0, 2]",Great movie - but very crude with lots of bad language and nudity.  If you are OK with that then its a very good portrayal of the crazy days of Wall St and and the stock market greed or the era.  Lots of unlikeable and undeserving characters making millions of dollars and behaving completely unprofessionally - which was/is business life.,4.0,True to life portrayals - unfortunately,1396828800,"04 7, 2014"
76,1687841,AU8TMZKOIDCDT,B00H9LHVHI,Gloria A. Moncada,"[0, 0]","Ladies get your tissues, great little story of a lonely woman, who gives up, on not just love, but human kindness.Her son is good towards her, but a bit naive, especially towards his father, and life itself.Just goes to show, woman are not the only ones who can be deceived, men are just as gullible.",4.0,Chick Flick,1400803200,"05 23, 2014"
77,1688094,A18758S1PUYIDT,B00HEM9PW6,Viva,"[0, 0]","This horror film works on you psychologically, with literal twists and turns, malevolence without supernatural elements, and conflict between a young man and woman as they get lost and then attacked.  Good music too.",4.0,Much better than you have been led to believe,1401580800,"06 1, 2014"
78,1688139,A39S6D28WAXYXZ,B00HEPC0TS,"Carl T. Knott Jr. ""Carlos""","[0, 0]","plot well developed, action good, just eliminate the meaningless sex scene that they put in which has NO part in the plot.",4.0,good,1395446400,"03 22, 2014"
79,1688247,A6ILK3FXYH595,B00HEPC0TS,kc2kth,"[0, 0]","Nothing surprising here, just a solid action flick with likable characters even if they aren't well developed. It is your typical &#34;they picked the wrong guy to mess with&#34; type movie. Guy moves to new town to escape his past, guy runs into local lowlifes who try to push him around, guy pushes back. Hard.",4.0,Good action flick,1395705600,"03 25, 2014"
80,1688568,AZXP46IB63PU8,B00HEPDGKA,"Joann C. Supulski ""Grannie J""","[0, 0]","I liked this, but I didn't love it.  I have often asked myself why Keanu Reeves is considered a good actor.  Other then the Matrix series, I fail to understand the attraction.  OK, I love The Watcher, and Reeves made an excellent cold blooded killer, but this movie was exciting and bloody.",4.0,"I like this, but I didn't love it.",1405555200,"07 17, 2014"
81,1688910,A205L9OMMVXT9W,B00HEPE6MM,hacktress,"[0, 0]",just a little disappointed,4.0,Four Stars,1404345600,"07 3, 2014"
82,1688949,A2IBUKTUD2TJT6,B00HEPE6MM,Jesus Barranco,"[0, 0]",A powerful story about the dangers of combat and it's true heroes. At times gut wrenching and emotional. One of the most real firefights in a war movie. Sometimes we have to be reminded of the sacrifices made by those who fight.,4.0,A Powerful Heroic Story,1402185600,"06 8, 2014"
83,1689069,A2UG5116MNYV74,B00HEPE6MM,Pam Hughes,"[0, 0]","Powerful story of one's willingness to survive partially driven my military indoctrination and partially driven by inner strength, courage and wanting to right a wrong.  Compelling--when you wanted to turn away because of the brutalization you couldn't. Often sad.  Often bloody.  Don't think those scenes were gratuitous, I believe they were accurate and graphically depicting the the heinous complexity of war which has created an environment of kill or be killed.",4.0,Powerful portrayal of war at its worst,1404950400,"07 10, 2014"
84,1689109,AFTVY8HD8513Q,B00HEPE6MM,Robert,"[0, 0]",And good action movie...And the lesson is: When discovered by locals on deep insertion missions do NOT let them leave! Sad deal but we have unfortunately elected to be at war with civilians and there is no way to quickly sort out the good ones from the bad ones!,4.0,Good lesson,1402358400,"06 10, 2014"
85,1689121,A11LTGLPJ66GTN,B00HEPE6MM,"Ruby Relic ""Linda""","[0, 0]","I gave this 4 stars because the storyline is excellent, but it was a very graphic, violent, and bloody movie. It was based on a true story and war IS violent and bloody. But it left me wondering how much of it was exaggerated by Hollywood? It seems to me that is what sells. Mark Wahlburg did an incredible job, as usual. If you can stomach the violence, then I would recommend the film. I was especially awed by the moving postscript at the end of the film that I read through my tears.",4.0,Based on true story.,1403654400,"06 25, 2014"
86,1689523,A2ZL87Q398NIUU,B00HGJB3MC,"Jim Tarleton ""Jim Tarleton""","[0, 3]","This monumental depiction of a band of Russian soldiers defending the destruction of their city by the Germans in 1942 shows the horrors and destruction of war. I watched it in the superb Blu-Ray 3D version and it is quite effective. It's a bit over-long, but it held my interest. Will man never learn to stop killing and destroying?",4.0,Towering WW2 war movie,1400284800,"05 17, 2014"
87,1689919,AA2EV7INCX78X,B00HHYF5EI,Marketing Professor in Connecticut,"[8, 9]","The lead actors in this film are fantastic. The storyline is as it has been explained in other reviews. Sadly, life doesn't turn out OK for any of the principal players by the movie's end. All suffer terrible emotional pain, but will ultimately struggle through and survive. Not a Hollywood or fairy tale ending, but representative of reality.  The film also shows that despite substantial progress made by gay people, homophobia and violence against gays still happens--even in relatively progressive 21st century Germany.",4.0,Sometimes life doesn't turn out OK.,1391904000,"02 9, 2014"
88,1690072,A1W4WPEKE3SKAH,B00HLSW6TW,"Cheryl S ""mystery,adventure""","[1, 2]","I really liked this movie. Not sure that the &#34;critics&#34; did, but I never trust them anyway. It had a different slant to the Hercules legend.  Plenty of brawn and bare chested hunks. Lots of fighting and sword play. Deception, deceit, and lies. Love and hate, a real good show. I watch movies to be entertained. I am not looking for a deep meaning or enlightenment. I just want that rush from a great show (and popcorn).",4.0,A Different Slant,1401753600,"06 3, 2014"
89,1690313,A1W94ITD32ILL9,B00HLTD2OE,Peter Furey,"[0, 0]",Well made and the mix between the humans and animal characters was well done. Evil animals and laughable dumb evil criminals was what makes this film great for both adults and kids.,4.0,Good family fun,1399852800,"05 12, 2014"
90,1690381,AO3IM0GW3JDAJ,B00HLTD3ZW,Bruce E.,"[0, 1]","Alcoholic cop still has his integrity, but doesn't realize it until he's forced to stop wallowing in self-pity and regret and do what he's good at.",4.0,"Pleasantly surprised, keeps you guessing.",1403913600,"06 28, 2014"
91,1690481,A5IP3I13CZ9F9,B00HLTD3ZW,Jacob Wimpee,"[0, 0]","I liked this movie. It kept me guessing who was the killer. I didn't like the reason the killer was killing, but its not my story.",4.0,"Good, Enjoyable, and dramatizing.",1404172800,"07 1, 2014"
92,1690502,A9LAPV8XNKZVZ,B00HLTD3ZW,John Bowes,"[0, 0]","Forget the questionable logic of the bad guys, try and figure who they are. Red herrings abound. I was fooled. An easy watching &#34;B&#34; movie.",4.0,How does Liam fit in those seats?,1404777600,"07 8, 2014"
93,1690525,A1HYIX0N4RBB3M,B00HLTD3ZW,Kish,"[0, 0]","Liam Neeson is great as US Air Marshall Bill. As are Julianne Moore and the other cast members. A good mix of characters. Plays on people's paranoia. You get to view the texts being sent between Bill and the terrorist. Money must be deposited into a bank account otherwise every 20 mins a person will die. Plenty of violence, swearing, suspense and twists. You might like Flight Plan, Red Eye, Unknown, Taken, Die Hard. See the trailer. I recommend this film.",4.0,Non-Stop thrills aboard your fave airline,1404172800,"07 1, 2014"
94,1690536,AIG9BO57K9359,B00HLTD3ZW,"Leon E. Haskins ""Leeh19""","[0, 0]",This movie has you wondering through out and somewhat puzzled  but it was an enjoyable movie to kill a couple of hours,4.0,Another ok movie,1404432000,"07 4, 2014"
95,1691226,AE96X8H53U52S,B00HNTOVWE,Mystery Person,"[0, 0]","This is a very good movie, need more killing. very good movie need more killing and damaging cities. Scare people",4.0,Gila,1401408000,"05 30, 2014"
96,1691865,A3L6NC9XPQJU7S,B00HRYH52I,"M. Freeman ""Mel Freeman""","[0, 0]",Confession of Murder  is a very good original story.,4.0,Confession of Murder  DVD,1404518400,"07 5, 2014"
97,1691957,AXIY8J853MR0M,B00HU3EKM4,pasquale chirico,"[0, 0]",this vol of megaforce is when the season starts to fall apart ultar power fells rush why did they not get the super mega mode here? they got a power up that's useless and  then tell bad jokes that not funny in the final in for power rangers fans,4.0,its morphing time,1397520000,"04 15, 2014"
98,1692351,A2P4C0R66Z3ZAZ,B00HUCF7AO,Pix76,"[3, 7]","I love everything about this series EXCEPT the fact that it paints Bible believers either as sanctimonious, hypocritical nutcases or terrorist sociopaths. The &#34;religious&#34; people in this series (i.e. Allison, Helena, and Helena's handlers) are being associated (albeit, loosely) with Christianity, even though they don't practice anything resembling the teachings of Christ. This can leave viewers who have never read the Gospels with an EXTREMELY skewed understanding of what it means to be a Christian.It's also dishonest and cowardly of the entertainment industry to keep associating Christianity with terrorism when everyone knows the overwhelming majority of terrorists in the world are Muslims. Let me clarify here that I'm NOT saying most Muslims are terrorists; I'm saying most terrorists are Muslims, and that's a FACT. The media and entertainment industry don't have the courage to associate Islam with terrorism, so they pick on Christianity, which is an easier target.And why is Christianity the easier target? Because Christians aren't retaliating with death threats, frivolous law suits, and violent rioting the way some Muslims do when Islam is insulted (e.g. riots around the world over Muhammad cartoons, death threats to Comedy Central for depicting Muhammad on South Park, the murder of the U.S. Ambassador in Benghazi, supposedly because of anti-Islamic movie trailers).Ironically, Christianity's PEACEFUL character is what makes it the primary target for bigoted, anti-religious attacks, even to the point of being associated with terrorism. Equally ironic, because of Islam's history of VIOLENT and EXTREME reactions to criticism, it has become the religion that no one wants to label as &#34;violent&#34; or &#34;extremist&#34;!Smh.",4.0,"Fantastic! Except for the clear anti-""Christian"" implications",1399075200,"05 3, 2014"
99,1692583,A1IH0F8NJIL8E3,B00HW3EJ6Y,Movie 2'sday,"[0, 0]","A nurse can be nice sometimes, but when she turns mean and paralyze's you and cuts off your genitalia it can be very aggravating, and cause you not to trust so called healthcare professionals!!!!",4.0,A Nurse can be mean fo sho!!!!,1402012800,"06 6, 2014"
100,1692881,A10HZVT7ZQEOP1,B00HX0KIAM,Nicole Smith,"[0, 0]",not impressed but funny enough i guess,4.0,Four Stars,1404691200,"07 7, 2014"
101,1693317,A3JSO0N085OQXU,B00I3HFANO,B. Wasden,"[3, 5]","Death Do Us Part is a good slasher, but not a great one. It has good twists and turns, interesting if flawed characters, and some decent suspense. What it lacks is a great killer. I'm not going to spoil anything, but the killer in this movie isn't going to put Michael Myers or Jason out of business. Also, only one of the death scenes really got a rise of me. The rest were tame compared to most slashers. Still, this is a movie that I would recommend to people like me who can't get enough of slashers.",4.0,Good Slasher,1397520000,"04 15, 2014"
102,1693404,ACRIUHXH5F6V8,B00I4581F4,Vicki of CA,"[0, 0]","Love the series and now I watch it every Memorial Day. Each episode was not only entertaining, it showed the true horrors of war and it's fallout everywhere, not just in the battlefield.  I own the entire series now.",4.0,Excellent series,1405036800,"07 11, 2014"
103,1693624,A3K0GYGBF28IAI,B00I6JOD8M,Dave Holmsten,"[0, 0]",YOU MADE ME CRY,4.0,Four Stars,1404604800,"07 6, 2014"
104,1693651,A2EET1XKF3IRT5,B00I6JOD8M,Kath Leen,"[0, 0]","Sad and sweet, great movie.",4.0,I'd watch again,1405728000,"07 19, 2014"
105,1693692,A3OIOJUQSNX4XG,B00I6JOD8M,"Skip Stone ""The Rock""","[0, 0]",Good but not great.  Worth a watch.,4.0,Good,1405900800,"07 21, 2014"
106,1693919,A1XFH6JY55XXCE,B00IBIIQTU,Nina315,"[1, 1]",Not bad....not great.... but worth watching.,4.0,not bad....,1404691200,"07 7, 2014"
107,1694299,A3FCJOHQ7UE141,B00IJS2NZU,snakes3992,"[0, 3]","Devil's Due: 6.9/10The film is about a couple that have a good time together, but when they start to have a baby that all changes. The movie does have some scary moments, and of course some jump scares. I do like the premise, and I was interested to see this movie, because it was directed by one of the VHS directors. The mystery in the film was pretty interesting. I like the fact that the husband is trying to figure out why his wife is not normal. The found footage in the movie was a bit scary at times. The only parts that annoy me were the jump scares that pop up. Is it as bad as the critics says it is, surprisingly it's not, so yeah I don't think it's a bad movie. Overall I say it's a decent horror movie, at least it was way better than The Devil Inside, that movie sucked. In my opinion this movie is good to watch at night. Do I recommend you guys watching this, nope, because you might hate it, since it got a lot of bad reviews.",4.0,Decent (3.5/5 stars),1401235200,"05 28, 2014"
108,1694327,A9I3FRQV0H5SZ,B00IJS2OHM,Robert S Zoller,"[0, 0]",This is very good drama crime thriller. Kate Beckinsale is terrific!Nick Nolte is terrible. He looks and acts 'stoned' most of the time and helooks terrible. Like he could drop dead right now.,4.0,A Very Good Crime Drama,1405209600,"07 13, 2014"
109,1695060,A2Z0OIJ038G0TH,B00IXL0ZYE,J.L. Moore Jr.,"[0, 0]","GOOD MOVIE, GOOD STORY, BUT WAS WAY TOO SHORT. IT'S WORTH HAVING TO ADD TO THE COLLECTION IF YOU'RE A DIE HARD YUGIOH FAN.",4.0,WAY TOO SHORT,1405987200,"07 22, 2014"
110,1695225,A2RYZV95NW0I6,B00J0IN6Z4,RandyR09,"[0, 0]","Suspenseful, good acting, and a travesty",4.0,Worth watching,1404345600,"07 3, 2014"
111,1695344,A1J9EU7299IWQK,B00J2MPZQG,Laurence Nicholas Puco,"[1, 1]","Gina Currano does what she is supposed, kill maim, destroy all those that give her sh__, and she does it well, otherwise it was a fairly descent movie. It will not win any oscars.",4.0,Good Kick Butt Movie,1402358400,"06 10, 2014"
112,1695436,A11977Q3OXQYHD,B00J4LMHMK,"Chuck ""Chuck""","[0, 0]",Pretty good not super great but worth a watch,4.0,Pretty good not super great but worth a watch,1405987200,"07 22, 2014"
113,1695479,A3UXW2QEBI7OKT,B00J4LMHMK,Laurie,"[0, 0]",An interesting post apocalyptic movie plot. We watched out of boredom of other shows that were on at the time.,4.0,The machine,1402012800,"06 6, 2014"
114,1695530,AJNIACIPB2I5P,B00J4LMLSA,"Basementwatch ""Basement!""","[1, 2]","This movie is not torture porn, but it comes damn close. It also contains elements of slasher and haunting movies, and a big heaping of home invasion. For crying out loud, it opens with a set piece where a killer massacres a family using secateurs. How often do you see people killing each other with secateurs in the movies these days? Seriously, not at all.Honestly, though, it's a movie that tries for a lot and comes out strong in all categories. Nothing mind blowing here, nothing you haven't seen before&#8212;except perhaps the secateurs&#8212;but if you want a freak out scare, it'll do the job.",4.0,With a name like Torment...,1403913600,"06 28, 2014"
115,1695690,A39IY0JU5JI69G,B00J5LXQKQ,"Promise ""promise""","[0, 0]","This is a lovely, sensitively told, quiet story of two lonely people who &#34;meet&#34; in a totally unexpected way....by a mistaken delivery of a lunchbox.  It may be a little slow for the average American audience but it's worth watching for people who enjoy subtle human interaction..  The two principle actors give impeccable performances.One complaint I have is that the story is so heavily loaded with tragedies---the dead brother, &#34;Uncle&#34; in a coma, the orphan at work who can only afford bananas for lunch, the unfaithful husband, the father with cancer, the dead wife, the suicide of the young mother...Have I missed any?  Oh yes, the fact that the mother can't afford to pay for her husband's cancer medicine.  Fortunately  there's enough humor and warmth to keep it from being totally depressing.. The colors of India help a lot too.My other complaint is that the ending was less than satisfying.  This is not a film for everyone but many people will find it enjoyable and very moving.",4.0,Quiet human drama,1404864000,"07 9, 2014"
116,1695695,A1R13KJPUCRF15,B00J5LXSOA,"Andie L. ""Andie E.""","[0, 0]","I don't think it is quite up to Season 1, but none-the-less an intriguing drana about insider Washington DC.  No wonder nothing ever get accomplished!",4.0,Excellent Drama...nasty intrigues!,1404259200,"07 2, 2014"
117,1695940,A328S9RN3U5M68,B00JA3RPAG,Grady Harp,"[5, 6]","Writer Luc Besson has given us such films as The Transporter series, the Taken series, La Femme Nikita, The Family and other impressive films. He is joined by Adi Hasak in transforming his story 3 DAYS TO KILL in to a film. It is a mixed bag - not bad, not particularly good, but watchable because of the actors involved. The director is television director McG. The problem seems to be an attempt to be a father daughter mother reconciliation, dealing with metastasized brain cancer in a hired killer dependent on periodic injections of a experimental chemotherapeutic drug given at the hands of a super spy woman, and the taking down of the world's meanest criminals - supposedly the last job before our hired killer reconciles with his family to die of his cancer. Sound fun? Leave it to Kevin Costner to make it work.Ethan Renner (Kevin Costner), a dangerous international spy, is determined to give up his high stakes life to finally build a closer relationship with his estranged wife Christine (Connie Nielsen) and daughter Zooey (Hailee Steinfeld), whom he's previously kept at arm's length to keep out of danger. But first, he must complete one last mission - even if it means juggling the two toughest assignments yet: hunting down the world's most ruthless terrorists - The Wolf (Richard Sammel) and The Albino (T&oacute;mas Lemarquis) and looking after his teenage daughter for the first time in ten years, while his wife is out of town. The instigator of the action is the strange head of ideas Vivi Delay (Amber Heard) who elects to run Ethan's life as he tries to survive cancer and the flighty response of his daughter with whom he eventually forms a solid relationship through cutesy father/daughter means.Not a bad movie, a bit too long, a bit to sappy at times, but entertaining nevertheless. Grady Harp, May 14",4.0,`The wolf is the most dangerous terrorist this world has ever faced. Only you can stop him.',1400889600,"05 24, 2014"
118,1696041,A2AAPG4YJ4X37U,B00JA3RPAG,nike shoe,"[0, 0]",not reallistic but entertaining and thought it was watchable and would recommend on a rainy day,4.0,... but entertaining and thought it was watchable and would recommend on a rainy day,1405814400,"07 20, 2014"
119,1696130,A8RN1RSZTYEWO,B00JA3RPAG,WLG,"[0, 0]",Good not great but good,4.0,soso,1405728000,"07 19, 2014"
120,1696239,A8B0LOWQ5EUYA,B00JAQJMJ0,"Gary E. Hoover ""serial entrepreneur""","[0, 1]",The visuals alone are worth this quirky trip!,4.0,Four Stars,1405987200,"07 22, 2014"
121,1696465,A2R6BGGIGE3F95,B00JBBJJ24,John W. Lawrence,"[0, 0]","Really good!  Crazy apocalyptic concept; but, the script is well developed and the acting is first rate.",4.0,Really good! Crazy apocalyptic concept,1405641600,"07 18, 2014"
122,1696550,A2TUA4VWCMNXI,B00JDCOI54,John D. Cofield,"[1, 1]","This Korean film with English subtitles seems specially designed to push our buttons by hitting established horror film themes: the creepy house or apartment; the mysterious stranger; the inexplicable slide from normality to brutal menace. Beyond that, however, Hide and Seek has a special menace, partly because it is set in a foreign land, and partly because the premise seems so weirdly possible.The main protagonist is Sung-soo, a comfortable middle class executive with a lovely wife and two small children.  He has a spacious apartment and a nice car but apparently suffers from a mild obsessive compulsive disorder, which is controlled with medication and plenty of patience.  Unfortunately, Sung-soo has an adopted brother who has much more serious problems.  When he gets a phone call from his brother's landlord reporting him missing, Sung-soo goes to the apartment complex looking for more information.  There he finds far more questions than answers, and he begins his own descent into darkness. What happens in the end is somewhat equivocal, and in true horror film fashion we are left with questions as to what, precisely, has been going on.This is a gritty film set in one of the most unpleasant slum areas that can be imagined.  In keeping with the established rules of the genre the over all mood is dark and brooding.  Still, Hide and Seek is an intriguing film which pursues fear and horror through inference and suggestion rather than violence.",4.0,Extraordinarily Creepy,1400457600,"05 19, 2014"
123,1696583,AFVHO52P7IMPG,B00JESQSY6,Suja,"[0, 0]","The scare and doubts around the time that the AIDS scare was just appearing is very sensitively captured in this sensitive , loving story. Thoroughly enjoyed it.",4.0,Sensitive,1404432000,"07 4, 2014"
124,1696603,A3FQGOCTI5940Q,B00JF5GAIW,Route66Review,"[1, 1]",Never a dull moment when Rusty Nails in the house. He provokes terror rather he means to or not.  He forgives no one.  Not  even when you cry. I'm already lined up for Part Four.,4.0,Don't waste your tears.  Rusty Nail does not care.,1405123200,"07 12, 2014"
125,1696644,A9G6TM1HJV48J,B00JH4SZWK,William Van Brunt,"[0, 1]","Like others have said, if you like the kind of sick humor in Bad Santa, don't miss this one.",4.0,Only complaint is the music during the title sequence,1405814400,"07 20, 2014"
126,1696929,AJRZ98VIOES0U,B00JV0547O,Argyle Ronin,"[0, 0]","Blue Ruin is a vivid glimpse into the life of a vagrant that sleeps in his car, dumpster dives, and collects aluminum cans to make it by. When he learns that his parents' murderer has been released from prison after serving a 20-year bid, he uses what little money he can muster to hunt down the ex-con responsible for destroying his life.Dwight Evans (Macon Blair) abandons his existence of relative peace in exchange for the chance to kill the man that killed his Mom and Dad. His child-like eyes are windows to his tortured mind, and are glazed with fear--not unlike a deer stuck in headlights. Quiet, contemplative, and dead-set on killing Wade Cleland, Jr., the man convicted of killing Dwight's parents. Macon's acting is top-notch for such a low-rent thriller.The supporting cast is passable, and is the film's weak spot. The other actors never rise above the cusp of mediocrity. The climax comes too soon, and is a bit of a letdown as well. Good flick to watch if you like revenge movies like Death Wish or Out of the Furnace. Solid 4-stars.",4.0,Low-Budget Indie Revenge Flick,1402790400,"06 15, 2014"
127,1697128,A2EJK7ZC00MOC9,B00K2CHWOI,"RD ""RD""","[2, 3]",The movie itself was good but there is absolutely NO way I'd pay over $40 for a 3D movie.,4.0,I'm not paying $40 for a movie!,1404432000,"07 4, 2014"
